"x_time","y_time"
"24.8046875","(-0.6640517769835593+0.2107297389523506j)"
"24.837239583333336","(-2.1831236575308695+1.9141241489384557j)"
"24.869791666666668","(-0.9373575964962552-0.7680864518605606j)"
"24.90234375","(-0.3971019067618562-0.5901198717127586j)"
"24.934895833333336","(-0.9119337993322837+0.8463246680516435j)"
"24.967447916666668","(0.32747631241133773+0.051831006677527346j)"
"25.0","(-0.1365079858311461+0.5285272035019971j)"
"25.032552083333336","(-0.20006747874107536+1.068782893236396j)"
"25.065104166666668","(-0.09837229008518851+0.6556461893218557j)"
"25.097656250000004","(0.391035805321267+1.7742932645366112j)"
"25.130208333333336","(-0.1873555801590895+0.3886963191001527j)"
"25.162760416666668","(1.1219699737854538+0.10903455029646371j)"
"25.195312500000004","(0.5435785883050974+0.9416639074165374j)"
"25.227864583333336","(0.36561200815729533+0.1662380939154001j)"
"25.260416666666668","(-0.8356624078403684-1.359189735922903j)"
"25.292968750000004","(-0.7721029149304391-1.2956302430129738j)"
"25.325520833333336","(-1.204307466717958-1.5625801132346768j)"
"25.358072916666668","(0.391035805321267-1.0985958149921928j)"
"25.390625000000004","(-1.1852396188449794-2.700295036322411j)"
"25.423177083333336","(-2.11956416462094-2.865549717888227j)"
"25.455729166666668","(-1.8971059394361875-3.094363892363973j)"
"25.488281250000004","(-2.659819854355339-0.6536793646226878j)"
"25.520833333333336","(-1.5475287284315764-0.7744424011515535j)"
"25.553385416666668","(-1.4331216411937038-0.6981710096596384j)"
"25.585937500000004","(-1.75091910574335+0.5475950513749759j)"
"25.618489583333336","(-1.1471039230990219+0.4649677105920678j)"
"25.651041666666668","(-0.33354241385192696-0.6409674660407021j)"
"25.683593750000004","(-0.6513398784015735+0.20437378966135766j)"
"25.716145833333336","(-0.5814244362006511+0.7636973272687355j)"
"25.748697916666668","(0.7088332698709136+1.1895459297652617j)"
"25.781250000000004","(1.6940054099748176+1.6090385829707952j)"
"25.813802083333336","(1.1029021259124754+1.780649213827604j)"
"25.846354166666668","(1.401631742589143+1.4437839014049791j)"
"25.878906250000004","(2.0118028745244643+2.2319216134881024j)"
"25.911458333333336","(0.6198499797970125+1.9014122503564699j)"
"25.944010416666668","(1.1346818723674397+2.3717524978899465j)"
"25.976562500000004","(0.45459529823119627+1.9204800982294488j)"
"26.009114583333336","(0.5435785883050974+1.9204800982294488j)"
"26.041666666666668","(-0.2509150730690188+0.43954391342809607j)"
"26.074218750000004","(-0.25727102236001176+0.04547505738653441j)"
"26.106770833333336","(-0.6259160812376017+1.0433590960724244j)"
"26.139322916666668","(-1.3695621482837743+1.151410234019304j)"
"26.171875000000004","(0.3147644138293519-0.3549497479460202j)"
"26.204427083333336","(-0.1809996308680966+0.11539049958745665j)"
"26.236979166666668","(-1.1788836695539864+0.0073393616405768355j)"
"26.269531250000004","(-0.3398983631429199+1.1259864368553325j)"
"26.302083333333336","(0.07323834077162057+0.0073393616405768355j)"
"26.334635416666668","(-0.1873555801590895+0.20437378966135766j)"
"26.367187500000004","(0.14950973226353573+0.0073393616405768355j)"
"26.399739583333336","(-0.3017626673969622+0.8145449215966789j)"
"26.432291666666668","(1.5096828805360227+1.2467494733841982j)"
"26.464843750000004","(1.5541745255729733+0.6047985949939122j)"
"26.497395833333336","(2.488499071348934+1.4310720028229933j)"
"26.529947916666668","(2.7808727387346086+1.7298016194996606j)"
"26.562500000000004","(1.5351066776999944+1.9268360475204416j)"
"26.595052083333336","(2.3296003390741107+0.808188972305686j)"
"26.627604166666668","(1.3634960468431851+3.229805652173992j)"
"26.660156250000004","(2.494855020639927+0.8653925159246223j)"
"26.692708333333336","(2.6346859050417715+1.1259864368553325j)"
"26.725260416666668","(2.755448941570637+1.8060730109915757j)"
"26.757812500000004","(0.8740879514367299+0.020051260222562695j)"
"26.790364583333336","(1.8084124972126903+0.4268320148461102j)"
"26.822916666666668","(0.7406130163258783+0.03276315880454855j)"
"26.855468750000004","(-0.24455912377802588-0.3930854436919778j)"
"26.888020833333336","(-1.394985945447746+0.3251368261902233j)"
"26.920572916666668","(-1.414053793320725+1.4819195971509367j)"
"26.953125000000004","(-0.4860851968357572+0.12810239816944252j)"
"26.985677083333336","(-0.1809996308680966-0.5202044295118363j)"
"27.018229166666668","(-0.4352376025078138+0.8209008708876718j)"
"27.050781250000004","(0.8359522556907721+0.6747140371948345j)"
"27.083333333333336","(1.020274785129567+0.541239102083983j)"
"27.115885416666668","(-0.5750684869096582+0.013695310931569768j)"
"27.148437500000004","(0.6007821319240337+0.34420467406320215j)"
"27.180989583333336","(1.3380722496792135+1.5518350393518587j)"
"27.213541666666668","(0.4927309939771539+1.6026826336798021j)"
"27.246093750000004","(2.2024813532542518+0.36327252193618087j)"
"27.278645833333336","(-0.20006747874107536+1.1959018790562548j)"
"27.311197916666668","(0.9058676978916943+1.6471742787167527j)"
"27.343750000000004","(1.109258075203468+1.253105422675191j)"
"27.376302083333336","(0.6325618783789985+0.3124249276082374j)"
"27.408854166666668","(0.21306922517346505+1.7234456702086678j)"
"27.441406250000004","(0.08595023935360645+1.8759884531924982j)"
"27.473958333333336","(0.8168844078177934+1.8378527574465406j)"
"27.506510416666668","(0.7660368134898499+0.8145449215966789j)"
"27.539062500000004","(-1.2424431624639158+1.2086137776382406j)"
"27.571614583333336","(1.2300211117323339+1.6026826336798021j)"
"27.604166666666668","(-0.09837229008518851+0.13445834746043542j)"
"27.636718750000004","(-0.20642342803206834+1.2975970677121416j)"
"27.669270833333336","(-0.1809996308680966+1.8569206053195195j)"
"27.701822916666668","(-0.06023659433923094+0.026407209513555623j)"
"27.734375000000004","(-0.4987970954177431-0.38037354510999183j)"
"27.766927083333336","(-0.3398983631429199-0.0435082326873666j)"
"27.799479166666668","(-0.20642342803206834+0.8145449215966789j)"
"27.832031250000004","(-0.1873555801590895-0.9206292348443909j)"
"27.864583333333336","(-1.22973126388193-1.619783656853613j)"
"27.897135416666668","(-0.689475574147531-0.14520342134325348j)"
"27.929687500000004","(-2.8822780795400917-0.5392722773848152j)"
"27.962239583333336","(-1.8971059394361875-0.7426626546965889j)"
"27.994791666666668","(-1.7127834099973924-1.4672408738697829j)"
"28.027343750000004","(-1.401341894738739-0.5138484802208434j)"
"28.059895833333336","(-1.22973126388193-0.9841887277543201j)"
"28.092447916666668","(-1.3568502497017885-0.6727472124956666j)"
"28.125000000000004","(-1.394985945447746-1.3973254316688606j)"
"28.157552083333336","(-0.5496446897456866-1.5689360625256696j)"
"28.190104166666668","(-1.5411727791405836+0.026407209513555623j)"
"28.222656250000004","(-1.039052785152142-1.0985958149921928j)"
"28.255208333333336","(-2.431005679879594-0.9524089812993555j)"
"28.287760416666668","(-1.6873596128334207+0.4649677105920678j)"
"28.320312500000004","(-1.4458335397756896-0.7172388575326172j)"
"28.352864583333336","(-1.8081226493622866+0.541239102083983j)"
"28.385416666666668","(0.17493352942750745-0.6663912632046737j)"
"28.417968750000004","(-1.1915955681359722+0.058186955968520276j)"
"28.450520833333336","(-0.6386279798195876-0.5964758210037515j)"
"28.483072916666668","(0.09866213793559231+0.2552213839893011j)"
"28.515625000000004","(-0.3589662110158986+0.2806451811532728j)"
"28.548177083333336","(-0.6767636755655451+1.3548006113310778j)"
"28.580729166666668","(-0.022100898593273365+0.4522558120100819j)"
"28.613281250000004","(-1.2615110103368947-0.9206292348443909j)"
"28.645833333333336","(1.865616040831627+0.2742892318622799j)"
"28.678385416666668","(0.7723927627808428-0.2596105085811262j)"
"28.710937500000004","(-0.28905076881497643+0.5539510006659688j)"
"28.743489583333336","(0.8931557993097087-0.8125780968975111j)"
"28.776041666666668","(-0.38439000817987035-0.011728486232401953j)"
"28.808593750000004","(0.016034797152684216+0.24250948540731523j)"
"28.841145833333336","(0.21306922517346505+0.9416639074165374j)"
"28.873697916666668","(-0.2254912759050471+1.4882755464419295j)"
"28.906250000000004","(1.1982413652773691+0.013695310931569768j)"
"28.938802083333336","(-0.15557583370412487+1.062426943945403j)"
"28.971354166666668","(-0.12379608724916025+1.2912411184211487j)"
"29.003906250000004","(-0.06659254363022388+0.20437378966135766j)"
"29.036458333333336","(-0.8610862050043401+0.5285272035019971j)"
"29.069010416666668","(0.09866213793559231+1.7298016194996606j)"
"29.101562500000004","(-1.051764683734128+1.5836147858068235j)"
"29.134114583333336","(-0.003033050720294573+1.888700351774484j)"
"29.166666666666668","(0.07959429006261352+1.2975970677121416j)"
"29.199218750000004","(0.27662871808339434+0.8463246680516435j)"
"29.231770833333336","(-0.5814244362006511+0.6683580879038415j)"
"29.264322916666668","(-0.34625431243391275+0.8781044145066084j)"
"29.296875000000004","(-1.0644765823161138+1.094206690400368j)"
"29.329427083333336","(-2.0750725195839896+1.1704780818922829j)"
"29.361979166666668","(-1.2170193652999441+0.7192056822317849j)"
"29.394531250000004","(-0.8610862050043401+0.8209008708876718j)"
"29.427083333333336","(-0.8610862050043401-0.2214748128351686j)"
"29.459635416666668","(-0.6767636755655451+0.0073393616405768355j)"
"29.492187500000004","(0.7596808641988569+0.24886543469830816j)"
"29.524739583333336","(0.581714284051055-2.007496563604182j)"
"29.557291666666668","(0.5499345375960902+0.051831006677527346j)"
"29.589843750000004","(0.04145859431665594-0.8189340461885041j)"
"29.622395833333336","(0.7406130163258783+1.253105422675191j)"
"29.654947916666668","(1.2236651624413408+0.9480198567075303j)"
"29.687500000000004","(-0.4098138053438421-0.2850343057450979j)"
"29.720052083333336","(1.2618008581872984-1.0286803727912708j)"
"29.752604166666668","(0.32747631241133773-0.024440384814387813j)"
"29.785156250000004","(-0.1873555801590895+0.10903455029646371j)"
"29.817708333333336","(1.484259083372051+0.2107297389523506j)"
"29.850260416666668","(-0.27633887023299053+0.14081429675142837j)"
"29.882812500000004","(-0.28905076881497643+0.5539510006659688j)"
"29.915364583333336","(-0.1809996308680966+0.7446294793957567j)"
"29.947916666666668","(-1.045408734443135+0.5158153049200113j)"
"29.980468750000004","(-0.9754932922422127+0.9988674510354739j)"
"30.013020833333336","(-0.9691373429512198+1.1768340311832757j)"
"30.045572916666668","(0.1876454280094933+1.6026826336798021j)"
"30.078125000000004","(-0.9055778500412908-0.2087629142531828j)"
"30.110677083333336","(-0.31447456597894813-0.8824935390984333j)"
"30.143229166666668","(-1.0771884808980996-0.2532545592901333j)"
"30.175781250000004","(1.02663073442056+0.20437378966135766j)"
"30.208333333333336","(-0.6704077262745523-0.8570697419344616j)"
"30.240885416666668","(-0.7148993713115027-1.46088492457879j)"
"30.273437500000004","(-0.9627813936602269-0.2532545592901333j)"
"30.305989583333336","(0.2702727687924014-1.905801374948295j)"
"30.338541666666668","(0.5181547911411257-1.6706312511815564j)"
"30.371093750000004","(-1.22973126388193-0.6791031617866595j)"
"30.403645833333336","(-0.8992219007502976-1.619783656853613j)"
"30.436197916666668","(-1.4776132862306544+0.03911910809554148j)"
"30.468750000000004","(-1.0962563287710785-1.1303755614471576j)"
"30.501302083333336","(-0.9691373429512198-0.6536793646226878j)"
"30.533854166666668","(0.15586568155452865-0.4375770887289283j)"
"30.566406250000004","(0.44188339964921053-0.3485937986550272j)"
"30.598958333333336","(-0.4352376025078138-0.18333911708921105j)"
"30.631510416666668","(-0.3653221603068916-0.4375770887289283j)"
"30.664062500000004","(-0.15557583370412487-0.7998661983155252j)"
"30.696614583333336","(-0.25727102236001176-1.5689360625256696j)"
"30.729166666666668","(-0.6195601319466087+0.8971722623795871j)"
"30.761718750000004","(0.5626464361780762-0.30410215361807674j)"
"30.794270833333336","(0.5245107404321186+1.9713276925573922j)"
"30.826822916666668","(-0.3780340588888774-0.5074925309298505j)"
"30.859375000000004","(-0.683119624856538+1.5073433943149084j)"
"30.891927083333336","(0.5054428925591399+0.36327252193618087j)"
"30.924479166666668","(0.27662871808339434+0.5603069499569617j)"
"30.957031250000004","(0.10501808722658523-0.10706772559729588j)"
"30.989583333333336","(0.4037477039032529+0.09632265171447786j)"
"31.022135416666668","(-0.7530350670574603-0.030796334105380744j)"
"31.054687500000004","(0.03510264502566301-0.14520342134325348j)"
"31.087239583333336","(0.2956965659563731-0.14520342134325348j)"
"31.119791666666668","(-0.5496446897456866-0.9969006263363059j)"
"31.152343750000004","(-1.1598158216810077+0.6620021386128486j)"
"31.184895833333336","(-1.1661717709720005+0.47132365988306074j)"
"31.217447916666668","(-0.3589662110158986-1.4863087217427617j)"
"31.250000000000004","(-0.9437135457872481-1.270206445849002j)"
"31.282552083333336","(0.6134940305060196-0.2596105085811262j)"
"31.315104166666668","(0.2702727687924014+0.623866442866891j)"
"31.347656250000004","(0.016034797152684216-0.13884747205226056j)"
"31.380208333333336","(-0.1873555801590895-0.278678356454105j)"
"31.412760416666668","(0.3529001095753095+0.4014082176821384j)"
"31.445312500000004","(-0.33354241385192696+1.1196304875643397j)"
"31.477864583333336","(-0.5623565883276724+0.0073393616405768355j)"
"31.510416666666668","(-1.045408734443135-0.38672949440098475j)"
"31.542968750000004","(-0.07930444221220972+0.350560623354195j)"
"31.575520833333336","(-1.4331216411937038+1.3802244084950497j)"
"31.608072916666668","(-0.25727102236001176+0.3378487247722092j)"
"31.640625000000004","(-1.617444170632499-0.7426626546965889j)"
"31.673177083333336","(-0.5687125376186654-1.263850496558009j)"
"31.705729166666668","(-1.7572750550343432-0.17698316779821813j)"
"31.738281250000004","(-0.8801540528773188+0.026407209513555623j)"
"31.770833333333336","(0.1876454280094933-0.8697816405164475j)"
"31.803385416666668","(-0.2699829209419976-1.3146980908859525j)"
"31.835937500000004","(0.6834094727069419+0.18530594178837886j)"
"31.868489583333336","(-0.5814244362006511-0.4375770887289283j)"
"31.901041666666668","(-0.3716781095978845-1.35283378663191j)"
"31.933593750000004","(-0.31447456597894813-1.4926646710337546j)"
"31.966145833333336","(0.3783239067392812-1.3146980908859525j)"
"31.998697916666668","(0.486375044686161-0.41215329156495656j)"
"32.03125","(-0.022100898593273365-0.1324915227612676j)"
"32.063802083333336","(0.47366314610417515-0.7807983504425464j)"
"32.09635416666667","(0.6961213712889277-0.08164392843332417j)"
"32.12890625","(0.09866213793559231+0.2361535361163223j)"
"32.161458333333336","(1.484259083372051-0.1324915227612676j)"
"32.19401041666667","(0.21942517446445792-0.3994413929829707j)"
"32.2265625","(0.054170492898641794+0.3124249276082374j)"
"32.259114583333336","(0.9757831400926165+0.5666628992479547j)"
"32.29166666666667","(1.109258075203468+0.53488315279299j)"
"32.32421875","(-0.07930444221220972+1.157766183310297j)"
"32.356770833333336","(2.208837302545245+1.1069185889823538j)"
"32.38932291666667","(2.691889448660708+1.4692076985689508j)"
"32.421875","(3.6198580451456754+1.4692076985689508j)"
"32.454427083333336","(1.4270555397531148+0.8908163130885942j)"
"32.48697916666667","(1.579598322736945+0.8463246680516435j)"
"32.51953125","(1.1918854159863763+1.7615813659546253j)"
"32.552083333333336","(1.306292503224249+0.9225960595435588j)"
"32.58463541666667","(1.7321411057207752+0.7446294793957567j)"
"32.6171875","(1.617734018482902-0.32317000149105546j)"
"32.649739583333336","(1.02663073442056+1.2149697269292334j)"
"32.68229166666667","(-0.8483743064223542+0.5094593556290183j)"
"32.71484375","(0.45459529823119627-0.2850343057450979j)"
"32.747395833333336","(0.7851046613628287-0.32952595078204844j)"
"32.77994791666667","(-0.42888165321682087-0.10706772559729588j)"
"32.8125","(-1.7318512578703713+0.909884160961573j)"
"32.845052083333336","(-2.7678709923022193+0.2170856882433435j)"
"32.87760416666667","(-3.123804152597823+1.0751388425273891j)"
"32.91015625","(-2.1831236575308695+0.2170856882433435j)"
"32.942708333333336","(-2.8250745359211553+0.49039150775603946j)"
"32.97526041666667","(-1.661935815669449+0.6874259357768203j)"
"33.0078125","(-1.5411727791405836+2.9501438833703033j)"
"33.040364583333336","(-2.469141375625551+1.3992922563680283j)"
"33.07291666666667","(-1.6492239170874632+1.5899707350978163j)"
"33.10546875","(-1.1661717709720005+1.6535302280077455j)"
"33.138020833333336","(-2.3928699841336365+1.2912411184211487j)"
"33.17057291666667","(-1.6365120185054778+0.41412011626412437j)"
"33.203125","(-1.5538846777225694-0.4185092408559495j)"
"33.235677083333336","(-2.322954541932714+0.8018330230146931j)"
"33.26822916666667","(-1.515748981976612-1.46088492457879j)"
"33.30078125","(-1.8081226493622866+0.1916618910793718j)"
"33.333333333333336","(-2.1513439110759047-0.7235948068236101j)"
"33.36588541666667","(-0.9437135457872481-0.3485937986550272j)"
"33.3984375","(-0.8610862050043401+0.49039150775603946j)"
"33.430989583333336","(-1.2869348075008664+0.35691657264518795j)"
"33.46354166666667","(-0.7530350670574603+0.6937818850678132j)"
"33.49609375","(-0.47337329825377134+0.48403555846504653j)"
"33.528645833333336","(0.10501808722658523+1.151410234019304j)"
"33.56119791666667","(1.1728175681133972+0.48403555846504653j)"
"33.59375","(0.15586568155452865+0.1916618910793718j)"
"33.626302083333336","(0.6770535234159489+1.253105422675191j)"
"33.65885416666667","(1.5414626269909875+0.9543758059985232j)"
"33.69140625","(1.6050221199009167+0.43954391342809607j)"
"33.723958333333336","(0.5308666897231116+0.3696284712271738j)"
"33.75651041666667","(-0.053880645048238016+1.278529219839163j)"
"33.7890625","(0.09230618864459937+0.8844603637976013j)"
"33.821614583333336","(-0.1937115294500825+1.2658173212571768j)"
"33.85416666666667","(-0.4098138053438421+0.058186955968520276j)"
"33.88671875","(-1.5538846777225694+0.8336127694696577j)"
"33.919270833333336","(-0.9945611401151915+0.2361535361163223j)"
"33.95182291666667","(-0.9437135457872481-0.04986418197835954j)"
"33.984375","(-1.2551550610459017+0.5158153049200113j)"
"34.016927083333336","(0.6325618783789985+1.1768340311832757j)"
"34.04947916666667","(-0.4479495010897997+1.6281064308437743j)"
"34.08203125","(0.23213707304644382-0.27232240716311207j)"
"34.114583333333336","(-0.003033050720294573+1.4946314957329225j)"
"34.14713541666667","(-0.8547302557133472+0.4522558120100819j)"
"34.1796875","(-0.4034578560528492+1.3865803577860425j)"
"34.212239583333336","(-0.6640517769835593+1.2912411184211487j)"
"34.24479166666667","(0.3211203631203448+0.9861555524534881j)"
"34.27734375","(0.4101036531942459+0.8526806173426364j)"
"34.309895833333336","(0.14950973226353573+1.6153945322617884j)"
"34.34244791666667","(1.1473937709494255+1.253105422675191j)"
"34.375","(1.2300211117323339+0.22344163753433646j)"
"34.407552083333336","(1.2236651624413408+2.1111585769592365j)"
"34.44010416666667","(0.4927309939771539+0.9035282116705801j)"
"34.47265625","(1.5414626269909875+1.0497150453634172j)"
"34.505208333333336","(-0.4098138053438421-0.5583401252577939j)"
"34.53776041666667","(0.054170492898641794+1.342088712749092j)"
"34.5703125","(0.09866213793559231-0.2214748128351686j)"
"34.602864583333336","(-0.25727102236001176-0.4185092408559495j)"
"34.63541666666667","(-0.022100898593273365+0.541239102083983j)"
"34.66796875","(-2.0814284688749822+0.22344163753433646j)"
"34.700520833333336","(-0.8928659514593047-0.21511886354417567j)"
"34.73307291666667","(-0.8610862050043401-0.5774079731307726j)"
"34.765625","(-0.3017626673969622+0.2806451811532728j)"
"34.798177083333336","(-0.2826948195239835+0.17259404320639302j)"
"34.83072916666667","(-0.5496446897456866+0.3950522683911456j)"
"34.86328125","(0.14950973226353573+0.14081429675142837j)"
"34.895833333333336","(-0.5305768418727077-1.3083421415949594j)"
"34.92838541666667","(0.6262059290880055+0.1471702460424213j)"
"34.9609375","(0.4927309939771539+0.7192056822317849j)"
"34.993489583333336","(0.28298466737438727+0.5857307471209334j)"
"35.02604166666667","(0.009678847861691287-1.6896990990545353j)"
"35.05859375","(1.2554449088963056-1.162155307902122j)"
"35.091145833333336","(1.7639208521757397-0.6473234153316949j)"
"35.12369791666667","(1.1473937709494255+0.03276315880454855j)"
"35.15625","(2.6219740064597854-1.371901634504889j)"
"35.188802083333336","(-0.5623565883276724-0.38037354510999183j)"
"35.22135416666667","(1.7512089535937538-1.3655456852138959j)"
"35.25390625","(1.8719719901226197+0.8971722623795871j)"
"35.286458333333336","(1.2045973145683622+0.34420467406320215j)"
"35.31901041666667","(1.5668864241549592-0.27232240716311207j)"
"35.3515625","(1.8846838887046056+0.11539049958745665j)"
"35.384114583333336","(1.0139188358385742+0.5539510006659688j)"
"35.41666666666667","(-0.7212553206024956+0.15352619533341424j)"
"35.44921875","(-0.10472823937618143-0.18333911708921105j)"
"35.481770833333336","(-1.3632061989927815-0.278678356454105j)"
"35.51432291666667","(-0.24455912377802588-0.24054266070814742j)"
"35.546875","(-0.022100898593273365+0.2806451811532728j)"
"35.579427083333336","(-1.2487991117549089+1.456495799986965j)"
"35.61197916666667","(-1.2170193652999441+0.15352619533341424j)"
"35.64453125","(-1.776342902907322+1.4310720028229933j)"
"35.677083333333336","(-2.11956416462094-0.278678356454105j)"
"35.70963541666667","(-0.10472823937618143-0.9460530320083625j)"
"35.7421875","(-0.32083051526994105+0.8018330230146931j)"
"35.774739583333336","(-1.7254953085793783-0.7935102490245323j)"
"35.80729166666667","(-0.2509150730690188-1.1367315107381504j)"
"35.83984375","(-0.3716781095978845-1.6579193525995706j)"
"35.872395833333336","(-0.416169754634835-1.0731720178282211j)"
"35.90494791666667","(-1.2742229089188806-1.359189735922903j)"
"35.9375","(0.04145859431665594-0.3930854436919778j)"
"35.970052083333336","(-1.0771884808980996-1.9884287157312033j)"
"36.00260416666667","(-1.1852396188449794-0.7490186039875818j)"
"36.03515625","(-1.515748981976612-2.1663952958790054j)"
"36.067708333333336","(-0.7657469656394462-2.2172428902069488j)"
"36.10026041666667","(-1.5665965763045553-1.5053765696157404j)"
"36.1328125","(-0.14921988441313197-1.3973254316688606j)"
"36.165364583333336","(-0.14286393512213902-1.2066469529390729j)"
"36.19791666666667","(-1.4458335397756896-0.5074925309298505j)"
"36.23046875","(-0.5750684869096582-0.7235948068236101j)"
"36.263020833333336","(-1.6365120185054778-0.024440384814387813j)"
"36.29557291666667","(-1.051764683734128-1.3210540401769455j)"
"36.328125","(-1.0771884808980996-1.0668160685372283j)"
"36.360677083333336","(-1.0136289879881704-0.30410215361807674j)"
"36.39322916666667","(-0.14286393512213902-0.7490186039875818j)"
"36.42578125","(0.6452737769609843-1.0795279671192142j)"
"36.458333333333336","(0.848664154272758-0.2596105085811262j)"
"36.49088541666667","(1.9673112294875137-0.3422378493640343j)"
"36.5234375","(2.552058564258863-0.5837639224217656j)"
"36.555989583333336","(2.0626504688524077-1.9566489692762388j)"
"36.58854166666667","(1.2681568074782914-0.5774079731307726j)"
"36.62109375","(2.037226671688436-0.32952595078204844j)"
"36.653645833333336","(3.2257891891041135-0.5329163280938222j)"
"36.68619791666667","(2.0880742660163794-1.371901634504889j)"
"36.71875","(2.8190084344805664-1.3655456852138959j)"
"36.751302083333336","(2.920703623136453-1.0795279671192142j)"
"36.78385416666667","(1.5223947791180084-0.24054266070814742j)"
"36.81640625","(1.6940054099748176-0.1960510156711969j)"
"36.848958333333336","(2.3931598319840397-0.4820687337658787j)"
"36.88151041666667","(0.6198499797970125-0.8316459447704899j)"
"36.9140625","(1.852904142249641-1.912157324239288j)"
"36.946614583333336","(0.20671327588247213-1.6960550483455281j)"
"36.97916666666667","(0.25120492091942265-0.6981710096596384j)"
"37.01171875","(-0.7403231684754744-0.1706272185072252j)"
"37.044270833333336","(-0.4860851968357572+0.5539510006659688j)"
"37.07682291666667","(-0.32083051526994105+0.7319175808137709j)"
"37.109375","(-1.039052785152142-1.0731720178282211j)"
"37.141927083333336","(-1.1915955681359722+0.7764092258507214j)"
"37.17447916666667","(-0.3017626673969622-0.10071177630630296j)"
"37.20703125","(-0.8038826613854037-0.18969506638020397j)"
