"x_freq","y_freq"
"83.0203857421875","0.16701074805824614"
"83.07041931152344","0.22279393461002134"
"83.12045288085938","0.22977319889381637"
"83.17048645019531","0.3301249923046354"
"83.22052001953125","0.05202887433478491"
"83.27055358886719","0.0489597703259079"
"83.32058715820312","0.1939698478795167"
"83.37062072753906","0.13423158649067543"
"83.42064666748047","0.16841861479627404"
"83.4706802368164","0.18361016485838305"
"83.52071380615234","0.04323276809310757"
"83.57074737548828","0.2613122224861487"
"83.62078094482422","0.0827514494488363"
"83.67081451416016","0.13336328197261532"
"83.7208480834961","0.17917358372683553"
"83.7708740234375","0.02439045206007809"
"83.82090759277344","0.15160515840583982"
"83.87094116210938","0.17148278717948312"
"83.92097473144531","0.08929229769594904"
"83.97100830078125","0.025452970383333006"
"84.02104187011719","0.078537529605511"
"84.07107543945312","0.05957613203012314"
"84.12110900878906","0.04028920569645653"
"84.17113494873047","0.06594645813790398"
