"x_time","y_time_abs","y_time_complex"
"24.934895833333336","11.341595678060374","(-11.139246255949656-2.132835055485847j)"
"24.967447916666668","12.009706572522568","(-10.999415371547812-4.821401605575858j)"
"25.0","11.671803123184723","(-8.870172359065181-7.586239547157782j)"
"25.032552083333336","11.331503162335961","(-8.552374894515534-7.433696764173952j)"
"25.065104166666668","11.22418261659369","(-5.5205870827119075-9.77268610325935j)"
"25.097656250000004","11.540407671592055","(-4.490923297571053-10.630739257543395j)"
"25.130208333333336","10.796718968282118","(-2.6286301553101246-10.471840525268572j)"
"25.162760416666668","9.8194334013905","(-0.9570154917789844-9.77268610325935j)"
"25.195312500000004","9.81168488850278","(1.3247703036874774-9.721838508931405j)"
"25.227864583333336","10.157046593989879","(3.97520115803153-9.346837500762822j)"
"25.260416666666668","8.079188490798781","(4.305710521163161-6.8362375308206165j)"
"25.292968750000004","7.95345024005618","(6.23156315633402-4.942164642104722j)"
"25.325520833333336","10.007557273076998","(9.00911299649793-4.357417307333373j)"
"25.358072916666668","9.764700221808639","(9.301486663883605-2.9718203618969143j)"
"25.390625000000004","11.086048636673661","(11.074796516070633-0.49935608770066436j)"
"25.423177083333336","11.278141162266227","(11.043016769615667+2.2909056510452315j)"
"25.455729166666668","11.149046196175522","(10.610812217828148+3.422264624841973j)"
"25.488281250000004","11.278790217280001","(10.17860766604063+4.858709164606375j)"
"25.520833333333336","10.8037740044655","(9.339622359629562+5.430744600795739j)"
"25.553385416666668","9.939342751136513","(8.081144400012962+5.786677761091343j)"
"25.585937500000004","8.338898060710788","(6.2951226492439485+5.4688802965416965j)"
"25.618489583333336","4.983183614927511","(1.2866346079415198+4.814217519569425j)"
"25.651041666666668","4.549705501166125","(0.14891968485378554+4.547267649347721j)"
"25.683593750000004","5.387518741302818","(-3.5438868532131065+4.057859553941266j)"
"25.716145833333336","6.174449145649814","(-5.673129865695738+2.437092484738069j)"
"25.748697916666668","9.589668785326625","(-9.289665012270715+2.3798889411191326j)"
"25.781250000000004","12.226219761700701","(-12.175265990381503+1.1150550322115398j)"
"25.813802083333336","13.939848454607167","(-13.935863943986549+0.33327326941940943j)"
"25.846354166666668","13.510522420200331","(-13.351116609215198-2.069275562575918j)"
"25.878906250000004","14.140597717873481","(-13.89772824824059-2.6095312523103167j)"
"25.911458333333336","14.24938237838143","(-14.101118625552363-2.0502077147029394j)"
"25.944010416666668","13.730216489776442","(-12.918912057427677-4.649790974719048j)"
"25.976562500000004","10.91585873827791","(-9.461275643127523-5.444284636093164j)"
"26.009114583333336","9.463411968227597","(-8.08203464698206-4.923096794231744j)"
"26.041666666666668","6.89605394724528","(-4.6752458270098485-5.069283627924581j)"
"26.074218750000004","3.7802443903438996","(-0.7917608102131681-3.6963985810701083j)"
"26.106770833333336","4.0683697314841645","(2.551468516849113-3.1688547899176944j)"
"26.139322916666668","4.564120022784627","(3.8862178679576282-2.3934289764165575j)"
"26.171875000000004","6.644422929475501","(6.62563201237558-0.49935608770066436j)"
"26.204427083333336","7.788735034239395","(7.610804152479485+1.6553107219459389j)"
"26.236979166666668","9.256043704538639","(8.901061858551051+2.538787673393956j)"
"26.269531250000004","9.79303043571574","(8.653179836202327+4.585403345093679j)"
"26.302083333333336","11.706457828656402","(10.057844629511763+5.9900681384031165j)"
"26.334635416666668","10.614319877092953","(8.583264394001404+6.244306110042833j)"
"26.367187500000004","9.50546573123339","(8.081144400012962+5.004895998299212j)"
"26.399739583333336","8.19567025494218","(7.331142383675795+3.663790697899704j)"
"26.432291666666668","5.232167811776348","(4.064184448105431+3.2951456390221137j)"
"26.464843750000004","2.170330814675912","(1.8014665005119472+1.2103942715764338j)"
"26.497395833333336","1.80698299783837","(-1.6752377616611855-0.6773226678484663j)"
"26.529947916666668","3.0314557318148783","(-3.0163430620606935-0.30232165967988345j)"
"26.562500000000004","5.252591067576245","(-4.993043291559494-1.630715061497406j)"
"26.595052083333336","7.264212542064543","(-7.10957440546014-1.4908841770955612j)"
"26.627604166666668","8.969323338026223","(-8.895596156229153-1.147662915381943j)"
"26.660156250000004","8.376849591052233","(-8.336272618621775-0.8235095015413039j)"
"26.692708333333336","8.321290223374872","(-8.310848821457805-0.4167287469177562j)"
"26.725260416666668","7.336991755350448","(-7.332032630644892+0.2697137765094802j)"
"26.757812500000004","4.800229097551596","(-4.414651906079138-1.884953033137123j)"
"26.790364583333336","4.319006600602767","(-4.065074695074526-1.4591044306405967j)"
"26.822916666666668","3.339191154667216","(-2.9210038226957993-1.6180031629154201j)"
"26.855468750000004","0.6875628343183142","(-0.6265061286473519-0.2832538118069047j)"
"26.888020833333336","1.6926117634346165","(0.5366325916043543-1.6052912643334343j)"
"26.920572916666668","2.9847260932045447","(2.9646052207636533+0.34598516800139534j)"
"26.953125000000004","5.104898806083922","(4.699779377204723-1.993004171084003j)"
"26.985677083333336","4.665758372545534","(4.490033050601957-1.2684259519108088j)"
"27.018229166666668","6.868972343986351","(6.581140367338631-1.9675803739200313j)"
"27.050781250000004","7.093941257074835","(7.070548462745085-0.5756274791925795j)"
"27.083333333333336","6.089279999740072","(6.053596576186218-0.6582548199754875j)"
"27.115885416666668","5.708803993712032","(5.640459872271677-0.88071304516024j)"
"27.148437500000004","5.580012964078168","(5.449781393541889-1.1985105097098865j)"
"27.180989583333336","2.3973738619414804","(2.322654342373368+0.5938671903501197j)"
"27.213541666666668","2.3914456919681086","(0.9624811941008806+2.1892104623893447j)"
"27.246093750000004","2.0670475139397686","(0.2696827213826512+2.0493795779875006j)"
"27.278645833333336","1.7026951324491957","(-1.0205749846889134+1.3629370545602641j)"
"27.311197916666668","3.1444845787943656","(-1.243033209873666+2.8883648843985674j)"
"27.343750000000004","3.8044942125238506","(-1.7133734574071429+3.3968408276780013j)"
"27.376302083333336","2.655028680259922","(-2.615918256728139+0.45403630594827515j)"
"27.408854166666668","4.128262714118473","(-3.829904571307788+1.5409036347080662j)"
"27.441406250000004","3.4406476327400184","(-3.4231238166842406-0.34681330471683397j)"
"27.473958333333336","2.9996312747611946","(-2.806596735457927-1.0586796253080422j)"
"27.506510416666668","2.7233225215606076","(-2.6604099017650893-0.5819834284835724j)"
"27.539062500000004","4.448680872313808","(-2.5587147131092025-3.6391950374511723j)"
"27.571614583333336","4.595461794502296","(-0.4485395484995498-4.5735195832271325j)"
"27.604166666666668","5.2002127828188724","(1.3629059994334352-5.018436033596637j)"
"27.636718750000004","5.274169298098524","(1.8586700441308837-4.93580869281373j)"
"27.669270833333336","6.714085874423185","(2.7230791477059224-6.137083108811394j)"
"27.701822916666668","5.47434066409051","(3.1934193952393986-4.446400597407274j)"
"27.734375000000004","6.685818793516832","(4.261218876126211-5.151910968707488j)"
"27.766927083333336","4.717657067655799","(3.714607237100819-2.908260868986985j)"
"27.799479166666668","4.332261158835656","(3.6764715413548616-2.2917337877606703j)"
"27.832031250000004","4.1857094520900855","(4.184947484634296-0.07986343449513095j)"
"27.864583333333336","2.8258797974548426","(2.8247743363618087+0.07903529777969229j)"
"27.897135416666668","3.0477247705571533","(2.8438421842347874+1.0959871843385611j)"
"27.929687500000004","2.6360610090855454","(1.1468037235396755+2.3735329918281396j)"
"27.962239583333336","5.514560812935941","(0.65739562813322+5.475236245832689j)"
"27.994791666666668","4.94441119944679","(0.17434348201775726+4.941336505389283j)"
"28.027343750000004","8.437845518828954","(-0.9315916946150125+8.386261021107451j)"
"28.059895833333336","9.97214055439037","(-2.9146478734048067+9.536687842777171j)"
"28.092447916666668","10.379287434767557","(-4.1985496301853775+9.49219619774022j)"
"28.125000000000004","9.432186886159512","(-3.7091415347789223+8.672278739202133j)"
"28.157552083333336","10.638458156451405","(-4.115922289402469+9.809993662289868j)"
"28.190104166666668","10.787815643797058","(-5.806604800806589+9.091771392407665j)"
"28.222656250000004","9.018510657511749","(-2.1900696542316123+8.748550130694047j)"
"28.255208333333336","8.941036197397612","(-2.692189648220054+8.526091905509295j)"
"28.287760416666668","4.262693550839171","(-0.5311668892824579+4.229470184798075j)"
"28.320312500000004","1.7481655592557634","(-1.0015071368159347+1.4328524967611862j)"
"28.352864583333336","0.8626278253577672","(0.7845146139530785+0.35869706658338124j)"
"28.385416666666668","4.708451885793451","(0.11713993839882088-4.706994518337984j)"
"28.417968750000004","6.181091933353898","(1.6870594132740744-5.946404630081606j)"
"28.450520833333336","7.322600575206405","(1.5027368838352795-7.166746893952248j)"
"28.483072916666668","7.58490873173302","(2.7103672491239363-7.084119553169339j)"
"28.515625000000004","10.32536565304683","(3.2188431924033702-9.810821799005305j)"
"28.548177083333336","10.839452514225943","(3.7590988821377698-10.166754959300912j)"
"28.580729166666668","10.254669349937398","(1.6425677682371238-10.12226331426396j)"
"28.613281250000004","7.811368511082349","(2.081128269315636-7.529036003538844j)"
"28.645833333333336","6.65063391529023","(3.1616396487844343-5.851065390716712j)"
"28.678385416666668","2.314783475536426","(1.737907007602018-1.5290198728415187j)"
"28.710937500000004","2.1704277618823453","(2.1446877622255656+0.33327326941940943j)"
"28.743489583333336","3.3903641288549116","(1.102312078502725+3.2061623489482134j)"
"28.776041666666668","6.014628709789194","(-0.4676073963725286+5.996424087694109j)"
"28.808593750000004","7.9728208140451144","(-1.1858296662547296+7.88414102711901j)"
"28.841145833333336","9.280093429008039","(-1.5544747251323197+9.148974936026603j)"
"28.873697916666668","10.704631112250585","(-3.372276222356297+10.159570873294479j)"
"28.906250000000004","9.500541345858844","(-3.582022548959064+8.79939772502199j)"
"28.938802083333336","9.731058262441975","(-4.3256686160052364+8.716770384239084j)"
"28.971354166666668","10.364929057546215","(-4.662533928427862+9.257026073973483j)"
"29.003906250000004","7.829409485672036","(-3.493039258885163+7.007020024961984j)"
"29.036458333333336","5.924620258130242","(-4.630754181972898+3.695570444354669j)"
"29.069010416666668","3.9366139046743265","(-3.480327360303177+1.839633251384734j)"
"29.101562500000004","2.483520269229975","(-2.418883828707358-0.5629155806105937j)"
"29.134114583333336","3.0596079794124997","(-1.4654914350584185-2.6858026438022318j)"
"29.166666666666668","7.490148249247288","(-0.6074382807743731-7.465476510628916j)"
"29.199218750000004","8.290169870165","(-0.42947170062657103-8.279038019876012j)"
"29.231770833333336","11.121720499397961","(0.18705538059974308-11.120147352949848j)"
"29.264322916666668","10.03811972716121","(-0.4739633456635216-10.026924074899066j)"
"29.296875000000004","12.297275747280109","(0.8099384111170502-12.27057417461957j)"
"29.329427083333336","12.251540453992515","(1.8459581455488978-12.111675442344746j)"
"29.361979166666668","11.712252580304124","(2.1446877622255656-11.51421620899141j)"
"29.394531250000004","9.842765872681715","(4.01969280306848-8.984548391176226j)"
"29.427083333333336","8.616237014039353","(4.108676093142381-7.573527648575797j)"
"29.459635416666668","6.835570791959154","(3.924353563703586-5.596827419076995j)"
"29.492187500000004","7.2607404062842384","(6.199783409879055-3.7790259218530164j)"
"29.524739583333336","7.485967579192532","(7.477329217368634-0.3595252032988199j)"
"29.557291666666668","6.925971652305101","(6.841734288269341+1.0769193364655822j)"
"29.589843750000004","7.852786811372585","(6.841734288269341+3.8544691766294923j)"
"29.622395833333336","7.3575642486617046","(6.441309482936786+3.5557395599528245j)"
"29.654947916666668","7.745541821742384","(5.964613286112316+4.941336505389283j)"
"29.687500000000004","9.325960705137872","(5.945545438239337+7.1849866051097875j)"
"29.720052083333336","9.412932025916351","(4.108676093142381+8.46888836189036j)"
"29.752604166666668","7.181847140074608","(1.2230751150315906+7.076935467162908j)"
"29.785156250000004","7.235003664934934","(-0.9506595424879914+7.1722747065278005j)"
"29.817708333333336","5.773265565373263","(-1.5163390293863621+5.570575485197583j)"
"29.850260416666668","6.935630039937816","(-2.4570195244533157+6.485832183100565j)"
"29.882812500000004","5.714732171637492","(-4.942195697231551+2.8692970365255883j)"
"29.915364583333336","6.509903127935118","(-6.130758214647228+2.1892104623893447j)"
"29.947916666666668","7.121027557741693","(-6.963387571767302+1.4900560403801226j)"
"29.980468750000004","6.798680597406896","(-6.346860490540989+2.437092484738069j)"
"30.013020833333336","7.792818676687819","(-7.78330503030539-0.38494900046279157j)"
"30.045572916666668","8.720370966708627","(-8.469747553732628-2.075631511866911j)"
"30.078125000000004","7.343306300714505","(-6.410419983450917-3.5819914938322355j)"
"30.110677083333336","6.088386951408265","(-4.707025573464812-3.861653262635925j)"
"30.143229166666668","6.647232097720349","(-2.584138510273174-6.124371210229407j)"
"30.175781250000004","5.230502605987305","(-1.618034218042249-4.973944388559687j)"
"30.208333333333336","5.466428001618101","(-2.1074423134487046-5.043859830760609j)"
"30.240885416666668","4.517275065791854","(0.25697082280066535-4.509960090317203j)"
"30.273437500000004","4.87730515115919","(2.970961170054646-3.8680092119269176j)"
"30.305989583333336","5.902116921584201","(4.559948492802879-3.7472461753980517j)"
"30.338541666666668","6.375201256353269","(5.939189488948345-2.317157584924642j)"
"30.371093750000004","6.927786359089453","(6.765462896777425-1.4908841770955612j)"
"30.403645833333336","8.220512865129571","(8.112924146467927-1.3256294955297452j)"
"30.436197916666668","8.582799255132839","(8.519704901091474+1.0387836407196247j)"
"30.468750000000004","8.893845394174614","(8.538772748964455+2.4879400790660124j)"
"30.501302083333336","7.410229545253167","(5.697663415890614+4.7379461280775095j)"
"30.533854166666668","6.868648781826568","(5.06206848679132+4.642606888712615j)"
"30.566406250000004","6.7784837976842","(3.943421411576565+5.513371941578647j)"
"30.598958333333336","6.791054810882716","(2.417993581738261+6.346001298698721j)"
"30.631510416666668","6.668391114924683","(0.6955313238791775+6.632019016793403j)"
"30.664062500000004","4.069765970875547","(0.21247917776371483+4.064215503232259j)"
"30.696614583333336","4.319113921479063","(-0.4739633456635216+4.293029677708004j)"
"30.729166666666668","4.179389374428368","(-2.056594719120761+3.638366900735732j)"
"30.761718750000004","4.251860950710748","(-3.0354109099336726+2.977348174472468j)"
"30.794270833333336","3.1024035870237174","(-2.323544589342464+2.0557355272784936j)"
"30.826822916666668","2.9421012773842747","(-2.8320205326218986+0.7972575676618934j)"
"30.859375000000004","1.0893691880072733","(-1.0015071368159347+0.4286125087843034j)"
"30.891927083333336","1.0399930022007768","(0.02815664832491988-1.0396117774350635j)"
"30.924479166666668","2.3731490284832817","(-0.15616588111387508-2.368005179252586j)"
"30.957031250000004","2.6011067625303697","(0.8162943604080432-2.4697003679084726j)"
"30.989583333333336","2.6757029321826824","(0.8798538533179724-2.526903911527409j)"
"31.022135416666668","4.118020263633389","(-0.2642170190607549-4.1095352849846485j)"
"31.054687500000004","5.050738282628649","(0.07264829336187038-5.050215780051602j)"
"31.087239583333336","3.9527027356598023","(1.3311262529784704-3.72182237823408j)"
"31.119791666666668","3.297266609706519","(2.0874842186066287-2.5523277086913807j)"
"31.152343750000004","2.4526343526924217","(2.424349531029254+0.3714089651653671j)"
"31.184895833333336","2.7708309829348114","(2.742146995578901-0.39766089904477747j)"
"31.217447916666668","4.4884485175615305","(2.4815530746481906+3.74006208939162j)"
"31.250000000000004","4.626405224354232","(1.006972839137831+4.515487902892757j)"
"31.282552083333336","5.014430479958069","(1.9857890299507421+4.604471192966658j)"
"31.315104166666668","6.196388107460909","(1.2929905572325129+6.0599835806040385j)"
"31.347656250000004","6.492582936901061","(-0.2959967655157195+6.485832183100565j)"
"31.380208333333336","4.731921572608137","(-0.4930311935365004+4.706166381622545j)"
"31.412760416666668","4.540697103917781","(-0.8934559988690549+4.451928409982827j)"
"31.445312500000004","2.9220160918167073","(-0.4421835992085569+2.8883648843985674j)"
"31.477864583333336","4.367331487266588","(-3.3468524251923255+2.8057375436156593j)"
"31.510416666666668","4.492793327952596","(-4.401940007497152+0.8989527563177803j)"
"31.542968750000004","3.784278896156834","(-3.4866833095941696+1.4709881925071437j)"
"31.575520833333336","5.690801587492838","(-5.67948581498673+0.35869706658338124j)"
"31.608072916666668","6.375054425639641","(-6.37228428770496-0.18791457244201076j)"
"31.640625000000004","6.042806338039942","(-6.041774924573327-0.11164318095009561j)"
"31.673177083333336","8.588709834034255","(-8.27906907500284-2.2853778384696772j)"
"31.705729166666668","8.064413935768355","(-7.643474145903545-2.57139555656436j)"
"31.738281250000004","6.766101185145137","(-6.187961758266165-2.736650238130175j)"
"31.770833333333336","6.919725073596108","(-5.018467088723466-4.764198061956921j)"
"31.803385416666668","6.819591499689608","(-3.9506676078366536-5.5586917233310364j)"
"31.835937500000004","6.449541402699593","(-1.9231197840099097-6.156150956684372j)"
"31.868489583333336","6.991268292749917","(0.911633599772937-6.931576770185509j)"
"31.901041666666668","7.065505469969253","(2.4688411760662046-6.620135254926856j)"
"31.933593750000004","6.3099254884630955","(2.1637556100985442-5.927336782208626j)"
"31.966145833333336","5.786189063395447","(4.1976593832162825-3.98241629916479j)"
"31.998697916666668","5.52736934844566","(4.623507985712808-3.0290239055158503j)"
"32.03125","5.103142279117274","(5.093848233246285+0.30784947225543774j)"
"32.063802083333336","6.933830148670837","(5.672239618726642+3.9879441117403442j)"
"32.09635416666667","8.578023385123155","(6.587496316629624+5.494304093705668j)"
"32.12890625","10.359073645437286","(4.699779377204723+9.231602276809511j)"
"32.161458333333336","9.681546960257924","(3.86715002008465+8.875669116513906j)"
"32.19401041666667","12.9361583715106","(2.640451806923014+12.663814893945693j)"
"32.2265625","13.269633586556333","(1.4391773909253502+13.191358685098105j)"
"32.259114583333336","13.91452378459859","(-2.673121800347075+13.65534298334059j)"
"32.29166666666667","12.077055358655379","(-2.876512177658849+11.729490348169733j)"
"32.32421875","11.853011227162327","(-5.469739488383964+10.515504033590082j)"
"32.356770833333336","10.354607881209322","(-6.690081752254607+7.9032088749919875j)"
"32.38932291666667","10.245035767011828","(-8.946443750557096+4.992184099717226j)"
"32.421875","7.70071142179072","(-7.67525389235851+0.6256469368050842j)"
"32.454427083333336","8.614279568335181","(-8.501527300187592-1.3891889884396744j)"
"32.48697916666667","8.73974902521202","(-7.815084776760355-3.9125008569638684j)"
"32.51953125","8.908530387014592","(-6.499403273524819-6.092591463774443j)"
"32.552083333333336","9.415878714064045","(-6.0544868231553135-7.211238538989198j)"
"32.58463541666667","10.617466110396421","(-2.7239693946750188-10.262094198665803j)"
"32.6171875","12.677045021427004","(-3.6392260925780007-12.143455188799711j)"
"32.649739583333336","11.829619513521047","(-0.9188797960330266-11.7938779777951j)"
"32.68229166666667","11.941735831459518","(0.19976727918172899-11.940064811487938j)"
"32.71484375","12.038246167538071","(1.9667211820777637-11.876505318578008j)"
"32.747395833333336","11.411663270195273","(1.9667211820777637-11.240910389478715j)"
"32.77994791666667","10.601114193165571","(2.6595196547959925-10.262094198665803j)"
"32.8125","8.95891675002381","(3.9052857158306074-8.062935743982251j)"
"32.845052083333336","7.0103404012799295","(3.65104774419089-5.984540325827562j)"
"32.87760416666667","5.7986471488131714","(3.49850496120706-4.624367177555077j)"
"32.91015625","3.4426932827020362","(2.640451806923014-2.209106446977762j)"
"32.942708333333336","3.2585678727549565","(2.9328254743086886+1.4201405981792004j)"
"32.97526041666667","5.332851480995636","(2.945537372890674+4.445572460691834j)"
"33.0078125","7.00471689367198","(0.9243454983549229+6.943460532052057j)"
"33.040364583333336","7.224993340840911","(-0.8171846073771397+7.178630655818795j)"
"33.07291666666667","9.177441716373272","(-0.5375228385734508+9.161686834608588j)"
"33.10546875","9.578893498516626","(-1.5798985222962914+9.44770455270327j)"
"33.138020833333336","11.515207933225307","(-3.5311749546311204+10.960420483959588j)"
"33.17057291666667","9.034976499582735","(-3.5311749546311204+8.31634557890653j)"
"33.203125","9.050666998749733","(-3.22608938866346+8.456176463308374j)"
"33.235677083333336","8.825951339575216","(-5.5205870827119075+6.88625698843312j)"
"33.26822916666667","6.487349941451197","(-4.471855449698074+4.699810432331552j)"
"33.30078125","4.947034324304469","(-4.05236279649254+2.837517290070624j)"
"33.333333333333336","3.5219889906617077","(-3.416767867393248+0.8544611112808297j)"
"33.36588541666667","3.7741270336296595","(-3.359564323774311-1.719698351571307j)"
"33.3984375","3.183827119118066","(-0.7027775201392671-3.1052952970077654j)"
"33.430989583333336","6.742471000208771","(0.3268862650015876-6.734542342164728j)"
"33.46354166666667","8.42486524227647","(2.3353662409553535-8.094715490437215j)"
"33.49609375","8.789449258113006","(5.3798659513409675-6.950644618058488j)"
"33.528645833333336","9.673889499690596","(6.441309482936786-7.2175944882801915j)"
"33.56119791666667","8.525748934859813","(6.0408846776042315-6.016320072282528j)"
"33.59375","9.524162348628758","(7.985805160648068-5.190046664453447j)"
"33.626302083333336","8.326335703407954","(7.648939848225442-3.2896178264465603j)"
"33.65885416666667","8.382699774064108","(8.081144400012962-2.2281742948507413j)"
"33.69140625","8.633605274071222","(8.348094270234666+2.201922360971331j)"
"33.723958333333336","7.90116288338681","(7.305718586511824+3.0091279209274333j)"
"33.75651041666667","7.485568191716411","(6.091732271932175+4.35023322132694j)"
"33.7890625","9.369788042179588","(4.140455839597346+8.40532886898043j)"
"33.821614583333336","10.362108466997494","(4.3120664704541545+9.422280755539298j)"
"33.85416666666667","10.200176662500905","(2.881977879980745+9.784569865125896j)"
"33.88671875","11.144766113011192","(-0.022690946003023564+11.144743013398383j)"
"33.919270833333336","10.115460866142998","(-1.5608306744233127+9.994316191728663j)"
"33.95182291666667","9.507475228980965","(-1.6752377616611855+9.35872126262937j)"
"33.984375","7.287840985079994","(-2.6286301553101246+6.797273698359218j)"
"34.016927083333336","8.961321809342373","(-4.668889877718855+7.6489709033522715j)"
"34.04947916666667","6.393568150182193","(-4.103210390820483+4.903200809643326j)"
"34.08203125","6.906251755477264","(-6.149826062520208+3.1426028560382844j)"
"34.114583333333336","8.830163812827315","(-8.355340466494754+2.8565851379436022j)"
"34.14713541666667","8.044437642580704","(-7.872288320379291+1.6553107219459389j)"
"34.1796875","8.1563009932383","(-7.897712117543263-2.0374958161209533j)"
"34.212239583333336","7.863822450191757","(-6.2515212511760945-4.7705540112479135j)"
"34.24479166666667","8.415915951897427","(-4.5926184862269395-7.052339806714375j)"
"34.27734375","9.811522560499377","(-3.957023557127646-8.978192441885232j)"
"34.309895833333336","11.324649360099363","(-2.3616802850884215-11.0756557079129j)"
"34.34244791666667","9.977505783044144","(-0.16887777969586096-9.976076480571123j)"
"34.375","10.946440932625958","(0.9624811941008806-10.904045077056091j)"
"34.407552083333336","13.044929335363465","(1.617143971073152-12.944304799464822j)"
